,date,value
1331,1503532800000,121.81884884288957
1332,1503619200000,121.93156885193476
1333,1503705600000,121.94109938291356
1334,1503792000000,121.68269563109904
1335,1503878400000,122.30004739529164
1336,1503964800000,121.47392104292214
1337,1504051200000,120.79735882083288
1338,1504137600000,121.19485197241478
1339,1504224000000,120.91964889574167
1340,1504310400000,121.0558201714208
1341,1504396800000,121.5498524386565
1342,1504483200000,121.61192255509826
1343,1504569600000,122.8553617779908
1344,1504656000000,122.138627991166
1345,1504742400000,122.95747675798476
1346,1504828800000,122.70701434732204
1347,1504915200000,122.38459931192446
1348,1505001600000,122.02399388427231
1349,1505088000000,120.5251501094572
1350,1505174400000,119.66425313387776
1351,1505260800000,119.45627623904396
1352,1505347200000,120.42167059859504
1353,1505433600000,119.48485915836
1354,1505520000000,119.4438276487303
1355,1505606400000,119.0882326526994
1356,1505692800000,118.847555328221
1357,1505779200000,118.89547657303648
1358,1505865600000,117.94929603635684
1359,1505952000000,118.29644212943904
1360,1506038400000,118.91053362027397
1361,1506124800000,118.81629651920775
1362,1506211200000,118.43823453705292
1363,1506297600000,119.28194381901814
1364,1506384000000,118.87128208379352
1365,1506470400000,118.8455822680464
1366,1506556800000,119.84795755186488
1367,1506643200000,119.7988741551164
1368,1506729600000,119.7519109100524
1369,1506816000000,119.81504083587274
1370,1506902400000,119.93090385585764
1371,1506988800000,119.97807747407876
1372,1507075200000,119.6380901411986
1373,1507161600000,119.37984301695418
1374,1507248000000,119.82690264709017
1375,1507334400000,119.89220489991568
1376,1507420800000,119.95199859608591
1377,1507507200000,119.83261643423056
1378,1507593600000,120.2496053196425
1379,1507680000000,120.16959473532091
1380,1507766400000,120.3272634680791
1381,1507852800000,120.71491636786338
1382,1507939200000,120.70141479096802
1383,1508025600000,120.67487930931227
1384,1508112000000,120.22487681736558
1385,1508198400000,120.29770809577536
1386,1508284800000,119.54559396002274
1387,1508371200000,119.91369935047274
1388,1508457600000,119.01906678294112
1389,1508544000000,119.03636789477392
1390,1508630400000,118.46158271066446
1391,1508716800000,119.35484133987218
1392,1508803200000,118.66647666018817
1393,1508889600000,119.31000183318844
1394,1508976000000,118.65637077103392
1395,1509062400000,119.41423691224983
1396,1509148800000,119.41423691224983
1397,1509235200000,119.35858698825268
1398,1509321600000,119.93464036632304
1399,1509408000000,119.14257387645864
1400,1509494400000,118.69163408551216
1401,1509580800000,118.70219932730215
1402,1509667200000,118.35018382217548
1403,1509753600000,118.31905951347798
1404,1509840000000,118.2282171433066
1405,1509926400000,118.79274192338728
1406,1510012800000,118.76134503767132
1407,1510099200000,118.58808114770332
1408,1510185600000,119.16289245059166
1409,1510272000000,119.12894411803566
1410,1510358400000,119.12894411803566
1411,1510444800000,118.95284652945352
1412,1510531200000,119.13526977859628
1413,1510617600000,119.33507793043309
1414,1510704000000,119.8686580904088
1415,1510790400000,119.65330839173966
1416,1510876800000,120.60709920149888
1417,1510963200000,120.60709920149888
1418,1511049600000,120.67737747516745
1419,1511136000000,120.12704772269926
1420,1511222400000,120.47011499225552
1421,1511308800000,121.53861044146932
1422,1511395200000,121.42663548487124
1423,1511481600000,121.006007538747
1424,1511568000000,120.98832494082204
1425,1511654400000,120.66013884510676
1426,1511740800000,121.17352866230576
1427,1511827200000,121.00695182298664
1428,1511913600000,120.58156461145632
1429,1512000000000,120.1024966159804
1430,1512086400000,120.58951963433668
